student_id,age,programme_level,nationality_group,boarding_status,attendance_rate,assessment_completion_rate,current_grade,lms_engagement_score,wellbeing_flag,safeguarding_flag,intervention_count,guardian_contact_complete,record_completeness_score,access_review_overdue_flag,academic_risk_level
STU008817,17,A-Level,UK,Boarding,0.859,0.728,82.2,0.77,True,False,1,True,0.909,False,Medium
STU008818,16,A-Level,International,Homestay,0.885,0.779,78.5,0.783,False,False,1,True,0.773,False,Low
STU008819,16,A-Level,UK,Day,0.878,0.849,86.7,0.704,False,False,1,True,0.773,False,Low
STU008820,16,A-Level,EU,Boarding,0.859,0.805,85.1,0.695,False,False,0,True,0.828,False,Low
STU008821,16,GCSE,UK,Boarding,0.874,0.57,61.0,0.595,False,False,2,True,0.698,False,High
STU008822,17,EAP,International,Day,0.95,0.794,89.2,0.967,False,False,1,True,0.804,False,Low
STU008823,15,GCSE,UK,Homestay,0.779,0.609,70.0,0.768,False,False,4,True,0.784,False,Medium
STU008824,16,GCSE,EU,Day,0.848,0.52,71.8,0.584,False,False,2,True,0.763,False,High
STU008825,18,Foundation,UK,Boarding,1.0,0.975,92.7,0.836,False,False,1,True,0.709,False,Low
STU008826,17,A-Level,International,Boarding,0.894,0.825,86.5,0.667,False,False,2,True,0.928,False,Low
STU008827,17,A-Level,EU,Boarding,0.86,0.844,81.8,0.584,False,False,0,True,0.801,False,Medium
STU008828,18,A-Level,International,Boarding,0.811,0.798,78.4,0.901,False,False,0,False,0.852,False,Low
STU008829,18,A-Level,UK,Day,0.818,0.813,78.4,0.676,False,False,1,True,0.882,False,Medium
STU008830,17,A-Level,UK,Boarding,0.969,0.852,76.3,0.685,False,False,0,True,0.862,False,Low
STU008831,18,A-Level,International,Day,0.842,0.557,77.3,0.586,False,False,3,True,0.79,True,High
STU008832,17,A-Level,UK,Day,0.956,0.921,91.4,0.751,False,False,0,True,0.749,False,Low
STU008833,18,Foundation,UK,Day,0.831,0.636,60.0,0.5,False,False,1,True,0.849,False,High
STU008834,18,A-Level,EU,Day,0.891,0.829,82.7,0.733,False,False,0,True,0.865,True,Low
STU008835,18,EAP,International,Boarding,0.895,0.843,95.3,0.948,False,False,0,True,0.808,False,Low
STU008836,16,GCSE,UK,Homestay,0.847,0.688,81.9,0.823,False,False,1,True,0.86,False,Medium
STU008837,16,A-Level,UK,Day,0.905,0.859,86.3,0.815,False,False,1,True,0.855,True,Low
STU008838,17,A-Level,International,Day,0.752,0.958,89.7,0.977,False,False,2,True,0.8,False,Low
STU008839,19,EAP,EU,Day,0.894,0.738,80.4,0.833,False,False,1,True,0.805,False,Low
STU008840,14,GCSE,UK,Boarding,0.931,0.792,73.4,0.64,False,False,0,True,0.768,False,Medium
STU008841,18,A-Level,UK,Day,0.842,0.911,80.5,0.829,False,False,0,True,0.863,False,Low
STU008842,19,Foundation,International,Day,0.915,0.632,71.6,0.808,False,False,1,True,0.659,False,Medium
STU008843,16,GCSE,UK,Boarding,0.911,0.727,80.8,0.745,False,False,2,True,0.815,True,Medium
STU008844,18,Foundation,International,Day,0.914,0.841,91.9,0.827,False,False,1,True,0.865,False,Low
STU008845,15,GCSE,International,Day,0.806,0.684,80.1,0.645,False,False,2,True,0.768,True,Medium
STU008846,19,Foundation,EU,Day,0.907,0.856,78.4,1.0,False,False,0,True,0.868,True,Low
STU008847,18,EAP,International,Day,0.733,0.483,52.3,0.483,True,False,0,True,0.802,False,High
STU008848,17,A-Level,UK,Day,0.856,0.825,77.1,0.833,False,False,0,True,0.685,False,Medium
STU008849,18,A-Level,UK,Boarding,0.9,0.741,80.0,0.771,False,False,5,True,0.826,False,Low
STU008850,15,GCSE,International,Day,0.857,0.692,64.1,0.771,False,True,2,True,0.606,False,High
STU008851,19,EAP,EU,Day,0.815,0.659,79.2,0.721,False,False,2,True,0.934,False,Medium
STU008852,16,A-Level,UK,Day,0.88,0.966,78.7,0.928,False,False,1,False,0.777,True,Low
STU008853,14,GCSE,UK,Boarding,0.956,0.811,89.4,0.866,False,False,2,True,0.783,True,Low
STU008854,17,A-Level,UK,Homestay,0.831,0.764,79.0,0.632,False,False,1,True,0.789,False,Medium
STU008855,17,A-Level,UK,Boarding,0.699,0.621,58.3,0.751,True,False,0,True,0.834,False,High
STU008856,16,GCSE,International,Boarding,0.937,0.704,78.0,0.788,False,False,2,True,0.807,False,Low
STU008857,14,GCSE,International,Boarding,0.834,0.667,68.8,0.635,False,False,5,True,0.855,False,Medium
STU008858,16,GCSE,UK,Day,0.855,0.643,62.4,0.512,False,False,1,True,0.769,False,High
STU008859,17,A-Level,UK,Day,0.909,0.853,88.3,0.851,False,False,0,True,0.852,False,Low
STU008860,17,A-Level,UK,Day,0.848,0.75,72.6,0.645,False,True,2,True,0.739,True,High
STU008861,17,A-Level,UK,Day,0.972,0.779,77.7,0.85,False,False,2,True,0.801,False,Low
STU008862,18,Foundation,UK,Day,0.883,0.987,100.0,0.953,False,False,1,False,0.812,False,Low
STU008863,17,Foundation,UK,Boarding,0.863,0.807,73.3,0.639,True,False,0,True,1.0,False,Medium
STU008864,16,A-Level,UK,Day,0.781,0.8,73.0,0.863,False,False,3,True,0.794,False,Medium
STU008865,15,GCSE,EU,Homestay,0.944,0.796,79.7,0.617,False,False,1,True,0.732,True,Medium
STU008866,16,A-Level,International,Homestay,0.852,0.781,92.2,0.911,False,False,0,True,0.694,False,Low
STU008867,16,A-Level,UK,Homestay,1.0,0.826,80.0,1.0,False,False,0,True,0.952,False,Low
STU008868,17,A-Level,International,Day,0.885,0.836,83.5,0.856,False,False,1,True,0.903,False,Low
STU008869,16,A-Level,International,Homestay,0.93,0.815,81.1,0.821,False,False,1,True,0.822,True,Low
STU008870,17,A-Level,International,Homestay,0.945,1.0,91.7,0.882,False,False,0,True,0.71,True,Low
STU008871,16,EAP,International,Homestay,0.894,1.0,79.6,0.762,False,False,1,True,0.941,False,Low
STU008872,15,GCSE,International,Boarding,0.931,0.687,77.5,0.589,False,False,2,True,0.897,False,Medium
STU008873,17,A-Level,EU,Boarding,1.0,0.798,78.7,0.686,True,False,2,True,0.778,False,Medium
STU008874,14,GCSE,UK,Day,0.78,0.858,85.5,0.929,True,False,2,False,0.719,False,Medium
STU008875,19,EAP,International,Day,0.743,0.708,73.6,0.595,False,False,3,True,0.919,False,Medium
STU008876,16,GCSE,International,Day,0.809,0.819,85.8,0.809,False,False,2,True,0.707,False,Medium
STU008877,14,GCSE,EU,Homestay,0.91,0.903,81.0,0.726,False,True,0,True,0.684,False,Medium
STU008878,18,A-Level,International,Day,0.866,0.88,87.3,0.697,False,False,0,True,0.873,True,Low
STU008879,17,A-Level,UK,Day,1.0,0.978,97.6,1.0,False,False,0,True,0.779,False,Low
STU008880,14,GCSE,EU,Homestay,0.926,0.999,87.7,0.758,False,True,0,True,0.889,False,Low
STU008881,16,A-Level,UK,Day,0.854,0.892,87.4,0.846,False,False,0,True,0.81,False,Low
STU008882,17,A-Level,International,Homestay,0.846,0.823,86.3,1.0,False,False,0,True,0.888,False,Low
STU008883,15,GCSE,International,Boarding,0.869,0.848,75.0,0.696,False,False,2,True,0.775,False,Medium
STU008884,17,A-Level,International,Day,0.706,0.592,65.3,0.672,True,False,2,True,0.76,True,High
STU008885,19,Foundation,International,Day,0.919,0.877,81.3,0.878,False,False,1,True,0.817,False,Low
STU008886,17,A-Level,UK,Boarding,0.949,0.888,87.3,0.738,False,False,0,True,0.821,False,Low
STU008887,18,Foundation,International,Homestay,0.832,0.75,61.9,0.814,False,False,0,False,0.722,False,Medium
STU008888,17,A-Level,UK,Homestay,0.791,0.856,78.4,0.841,False,False,2,True,0.82,True,Low
STU008889,18,A-Level,International,Day,0.836,0.823,71.8,0.82,False,False,5,True,0.853,True,Medium
STU008890,14,GCSE,UK,Day,0.939,0.685,75.0,0.727,True,False,0,True,0.616,True,Medium
STU008891,17,A-Level,UK,Day,0.956,0.561,62.2,0.434,False,False,2,True,0.826,False,High
STU008892,18,Foundation,International,Boarding,0.915,0.62,84.6,0.618,False,False,0,True,0.811,False,Medium
STU008893,18,EAP,International,Day,1.0,0.924,82.6,1.0,False,False,2,True,0.989,True,Low
STU008894,17,A-Level,UK,Day,0.706,0.531,57.1,0.505,True,False,2,True,0.729,False,High
STU008895,15,GCSE,International,Boarding,0.851,0.913,90.9,0.795,True,False,2,True,0.63,False,Medium
STU008896,15,GCSE,EU,Day,0.939,0.75,84.9,0.606,False,False,0,True,0.942,False,Medium
STU008897,17,A-Level,UK,Day,0.955,0.744,86.0,0.664,False,False,1,True,0.996,False,Low
STU008898,17,A-Level,International,Boarding,0.956,0.89,74.8,0.862,False,False,2,True,0.919,False,Low
STU008899,14,GCSE,UK,Boarding,0.899,0.88,81.7,0.921,False,True,0,True,0.879,False,Low
STU008900,18,EAP,International,Day,0.992,0.871,80.7,0.925,False,False,1,True,0.657,False,Low
STU008901,17,A-Level,UK,Boarding,0.876,0.767,77.6,0.732,True,False,2,True,0.756,False,Medium
STU008902,18,EAP,EU,Boarding,0.819,0.691,77.0,0.605,False,False,1,True,0.804,False,Medium
STU008903,19,Foundation,UK,Boarding,0.868,0.658,79.4,0.515,False,False,2,True,0.969,True,Medium
STU008904,18,Foundation,UK,Homestay,0.781,0.684,72.7,0.68,False,False,1,True,0.84,False,Medium
STU008905,16,A-Level,EU,Boarding,0.97,0.901,81.4,0.805,False,False,1,False,0.616,False,Low
STU008906,17,A-Level,International,Boarding,0.921,0.73,69.9,0.727,True,False,1,True,0.781,False,Medium
STU008907,18,A-Level,International,Boarding,0.815,0.741,80.3,0.982,False,False,0,True,0.804,False,Low
STU008908,17,A-Level,International,Boarding,0.873,0.705,76.1,0.558,False,False,2,True,1.0,False,Medium
STU008909,17,A-Level,International,Day,0.712,0.623,70.5,0.612,True,False,1,True,0.837,False,High
STU008910,17,EAP,EU,Day,0.892,0.845,87.5,1.0,False,False,3,True,0.732,True,Low
STU008911,18,Foundation,UK,Boarding,0.842,1.0,77.9,0.837,False,False,0,False,0.633,False,Low
STU008912,18,Foundation,UK,Day,0.741,0.646,64.7,0.524,True,False,3,False,0.728,False,High
STU008913,19,Foundation,UK,Day,0.898,0.694,75.1,0.518,False,False,1,True,0.901,False,Medium
STU008914,15,GCSE,International,Boarding,1.0,0.784,65.0,0.733,False,False,0,True,0.857,False,Medium
STU008915,15,GCSE,UK,Day,0.956,0.681,77.2,0.639,False,False,1,True,0.777,False,Medium
STU008916,17,A-Level,EU,Boarding,0.882,0.68,74.9,0.694,False,False,0,True,0.845,False,Medium
STU008917,17,A-Level,UK,Day,0.897,0.88,92.1,1.0,False,False,0,True,0.902,False,Low
STU008918,19,Foundation,UK,Day,1.0,0.9,79.4,0.708,False,False,0,True,0.79,False,Low
STU008919,17,A-Level,UK,Day,0.988,0.9,84.0,0.717,False,False,0,True,0.829,False,Low
STU008920,18,A-Level,International,Day,0.878,0.862,81.1,0.855,False,False,1,True,0.813,False,Low
STU008921,17,A-Level,UK,Day,0.935,0.898,85.9,0.806,False,False,0,True,0.793,False,Low
STU008922,14,GCSE,International,Day,0.809,0.834,69.1,0.874,False,True,3,True,0.786,False,Medium
STU008923,17,A-Level,EU,Day,0.902,0.894,90.6,0.854,False,False,1,True,0.873,False,Low
STU008924,17,Foundation,International,Boarding,0.953,0.815,71.2,0.726,False,False,1,True,0.969,False,Low
STU008925,15,GCSE,International,Day,0.971,0.81,86.6,0.829,False,False,1,True,0.765,True,Low
STU008926,17,A-Level,International,Boarding,0.791,0.684,87.8,0.679,True,False,2,True,0.761,False,Medium
STU008927,17,A-Level,EU,Boarding,0.97,0.718,74.7,0.575,False,False,1,True,0.96,False,Medium
STU008928,15,GCSE,UK,Day,0.91,0.934,97.0,0.999,False,False,0,True,0.793,False,Low
STU008929,14,GCSE,International,Day,0.88,0.651,69.2,0.599,False,False,0,True,0.59,False,High
STU008930,18,EAP,UK,Day,1.0,0.886,97.4,0.837,False,False,1,True,0.916,True,Low
STU008931,17,A-Level,UK,Homestay,0.875,0.897,79.8,0.687,False,False,0,True,0.992,False,Low
STU008932,16,GCSE,UK,Homestay,0.822,0.918,81.6,0.714,False,False,3,True,0.806,False,Low
STU008933,15,GCSE,International,Day,0.821,0.782,73.6,0.669,True,False,3,True,0.882,False,Medium
STU008934,17,A-Level,UK,Boarding,0.951,0.966,79.4,0.847,False,False,0,True,0.87,False,Low
STU008935,16,A-Level,International,Homestay,0.831,0.671,76.8,0.667,False,False,3,True,0.66,False,Medium
STU008936,17,A-Level,EU,Boarding,0.958,0.849,85.4,0.911,False,False,0,True,0.926,False,Low
STU008937,15,GCSE,EU,Day,0.761,0.657,65.1,0.563,True,False,4,True,0.846,True,High
STU008938,19,Foundation,UK,Day,0.895,0.949,69.8,0.719,False,False,1,True,0.821,False,Low
STU008939,16,A-Level,EU,Day,1.0,0.908,94.5,0.594,False,False,2,True,0.909,False,Low
STU008940,17,A-Level,UK,Boarding,0.838,0.7,91.5,0.755,False,False,3,True,0.778,True,Medium
STU008941,17,A-Level,UK,Boarding,0.759,0.807,61.1,0.874,False,False,4,True,0.876,False,Medium
STU008942,16,A-Level,UK,Boarding,0.996,0.926,87.4,0.768,False,False,2,True,0.885,False,Low
STU008943,18,Foundation,International,Day,0.802,0.955,86.9,0.953,False,False,0,False,0.728,True,Low
STU008944,19,EAP,EU,Homestay,0.843,0.72,86.9,0.649,False,False,3,True,0.736,True,Medium
STU008945,17,A-Level,EU,Homestay,0.951,0.765,72.8,0.615,False,False,0,True,0.853,True,Medium
STU008946,19,Foundation,EU,Day,0.948,0.938,99.4,0.973,False,False,2,True,0.879,False,Low
STU008947,17,Foundation,EU,Day,0.734,0.615,63.4,0.69,False,False,1,True,0.679,True,High
STU008948,18,EAP,UK,Boarding,0.876,0.758,76.3,0.677,False,False,2,True,0.929,True,Medium
STU008949,15,GCSE,UK,Day,0.96,0.901,92.6,0.793,False,False,1,True,0.79,False,Low
STU008950,17,A-Level,International,Day,1.0,0.858,89.4,0.84,False,False,2,True,0.819,False,Low
STU008951,18,A-Level,EU,Day,0.813,0.94,83.8,0.829,False,False,2,True,0.732,True,Low
STU008952,17,Foundation,International,Homestay,0.975,0.891,87.3,0.779,False,False,0,True,0.888,False,Low
STU008953,16,GCSE,EU,Homestay,0.854,0.594,76.8,0.551,False,False,1,True,1.0,False,Medium
STU008954,17,A-Level,International,Day,0.973,0.795,81.1,0.755,False,False,1,True,0.807,True,Low
STU008955,17,A-Level,EU,Homestay,0.827,0.606,74.3,0.72,False,False,0,False,0.638,False,High
STU008956,18,A-Level,UK,Boarding,0.884,0.837,92.1,0.883,False,False,0,True,0.808,False,Low
STU008957,17,A-Level,International,Day,0.851,0.572,64.9,0.499,True,False,3,False,0.654,False,High
STU008958,19,Foundation,UK,Homestay,0.914,0.814,75.1,0.746,False,True,1,True,0.854,False,Medium
STU008959,17,A-Level,UK,Boarding,0.94,0.829,87.9,0.808,False,False,1,True,0.936,False,Low
STU008960,19,Foundation,UK,Homestay,0.87,0.906,94.7,0.957,False,False,0,False,0.793,True,Low
STU008961,17,A-Level,International,Day,0.865,0.866,87.9,0.659,False,False,1,True,0.799,True,Low
STU008962,16,A-Level,International,Boarding,1.0,0.934,90.5,0.702,False,False,3,True,0.882,False,Low
STU008963,17,A-Level,International,Day,0.919,0.982,98.7,0.844,False,False,0,True,0.686,False,Low
STU008964,14,GCSE,International,Day,0.867,0.66,70.7,0.447,False,False,2,True,0.723,True,High
STU008965,17,A-Level,UK,Boarding,0.938,0.78,76.3,0.704,False,False,0,True,0.774,False,Low
STU008966,16,A-Level,EU,Homestay,0.91,0.724,65.2,0.788,True,False,0,True,0.798,False,Medium
STU008967,16,A-Level,International,Boarding,0.805,0.714,68.3,0.755,False,False,2,True,0.673,True,Medium
STU008968,18,Foundation,International,Day,0.934,0.884,88.0,0.825,False,False,0,True,0.911,False,Low
STU008969,17,A-Level,UK,Day,0.795,0.558,69.1,0.511,False,False,1,True,0.686,True,High
STU008970,15,GCSE,International,Homestay,0.855,0.68,82.0,0.562,False,False,2,True,0.85,False,Medium
STU008971,15,GCSE,UK,Day,0.831,0.718,82.5,0.865,False,False,1,True,0.959,False,Medium
STU008972,16,A-Level,International,Day,0.891,0.799,82.5,0.74,False,False,0,True,1.0,False,Low
STU008973,17,A-Level,International,Homestay,0.869,0.695,71.5,0.715,False,False,0,False,0.556,False,Medium
STU008974,15,GCSE,International,Homestay,0.886,0.642,81.1,0.634,False,False,1,False,0.736,False,Medium
STU008975,17,A-Level,UK,Boarding,0.697,0.596,79.1,0.609,True,False,0,True,0.746,False,High
STU008976,18,A-Level,UK,Day,0.895,0.656,72.3,0.694,False,False,1,True,0.804,False,Medium
STU008977,17,A-Level,UK,Day,0.823,0.82,74.8,0.823,False,False,4,True,0.806,False,Medium
STU008978,18,Foundation,EU,Boarding,1.0,0.791,72.2,0.704,False,True,1,True,0.717,False,Medium
STU008979,17,A-Level,International,Homestay,0.872,0.838,93.6,0.843,False,False,0,True,0.845,False,Low
STU008980,16,A-Level,International,Homestay,0.882,0.725,86.1,0.944,False,False,0,True,0.874,False,Low
STU008981,19,Foundation,EU,Boarding,0.949,0.986,89.7,0.881,False,False,0,True,0.989,False,Low
STU008982,18,A-Level,UK,Homestay,0.993,0.713,81.9,0.649,False,False,0,True,0.708,False,Medium
STU008983,16,A-Level,UK,Day,0.747,0.828,62.5,0.747,True,False,1,True,0.812,True,High
STU008984,17,A-Level,UK,Day,0.94,0.774,91.6,0.714,False,False,0,True,0.735,True,Low
STU008985,15,GCSE,International,Day,0.968,0.921,89.4,0.703,False,False,0,True,0.791,False,Low
STU008986,17,A-Level,International,Homestay,0.913,0.898,89.7,0.777,False,False,0,True,0.886,False,Low
STU008987,18,A-Level,International,Day,0.912,0.766,75.8,0.731,False,False,1,True,0.81,False,Medium
STU008988,16,EAP,UK,Day,0.8,0.765,62.9,0.676,True,False,0,True,0.849,True,High
STU008989,18,Foundation,UK,Homestay,0.877,0.812,83.1,0.857,False,False,0,False,0.837,False,Low
STU008990,16,A-Level,UK,Day,0.833,0.679,73.1,0.681,True,False,0,True,0.672,False,High
STU008991,17,A-Level,EU,Day,0.87,0.756,74.8,0.512,False,False,2,True,0.708,False,Medium
STU008992,14,GCSE,International,Boarding,0.901,0.671,79.1,0.812,True,False,1,True,0.697,True,Medium
STU008993,18,A-Level,UK,Boarding,0.839,0.779,73.9,0.871,False,False,2,True,0.816,True,Medium
STU008994,17,A-Level,UK,Day,0.96,0.91,80.5,0.854,False,False,0,True,0.522,True,Low
STU008995,18,A-Level,International,Homestay,0.993,0.97,84.2,0.876,False,False,1,True,0.873,True,Low
STU008996,16,A-Level,International,Day,0.926,0.826,73.6,0.74,False,False,1,True,1.0,False,Low
STU008997,14,GCSE,UK,Homestay,0.775,0.609,64.3,0.535,False,False,3,True,0.608,True,High
STU008998,17,EAP,International,Boarding,0.943,0.901,83.4,0.846,False,False,0,True,0.711,False,Low
STU008999,15,GCSE,UK,Day,0.78,0.714,72.4,0.815,True,False,1,True,0.783,False,Medium
STU009000,19,EAP,International,Homestay,0.863,0.993,92.4,0.821,False,False,0,True,0.931,False,Low
STU009001,17,EAP,UK,Day,0.925,0.931,91.7,1.0,False,False,0,True,0.789,False,Low
STU009002,16,A-Level,UK,Day,0.977,0.806,76.5,0.995,False,False,0,True,0.827,True,Low
STU009003,17,Foundation,UK,Homestay,0.784,0.705,79.5,0.728,False,False,0,True,0.81,True,Medium
STU009004,16,A-Level,UK,Day,0.904,0.715,68.9,0.701,False,False,0,True,0.798,False,Medium
STU009005,17,A-Level,EU,Day,1.0,0.738,65.9,0.749,False,False,4,True,0.879,False,Medium
STU009006,17,A-Level,International,Day,0.823,0.657,78.8,0.705,False,False,4,True,0.823,True,Medium
STU009007,17,A-Level,EU,Day,0.886,0.738,82.7,0.632,False,False,1,True,1.0,True,Medium
STU009008,17,A-Level,International,Homestay,0.787,0.652,77.8,0.737,True,False,3,True,0.923,True,High
STU009009,16,A-Level,UK,Homestay,0.949,0.906,88.9,0.892,False,False,0,True,0.731,True,Low
STU009010,16,A-Level,UK,Day,0.812,0.685,80.1,0.494,False,False,3,True,0.785,False,Medium
STU009011,17,A-Level,International,Day,0.79,0.806,69.2,0.92,False,False,1,True,0.893,False,Medium
STU009012,17,A-Level,International,Boarding,0.958,0.815,78.8,0.718,False,False,1,True,0.82,False,Low
STU009013,15,GCSE,UK,Day,0.917,0.94,90.2,0.707,False,False,2,False,0.581,True,Low
STU009014,14,GCSE,UK,Day,0.817,0.882,80.1,0.735,False,False,1,True,0.779,False,Low
STU009015,16,A-Level,International,Day,0.895,0.778,81.0,0.652,False,False,1,True,0.833,False,Medium
STU009016,15,GCSE,UK,Day,0.81,0.729,76.7,0.624,False,False,0,True,0.733,True,Medium
STU009017,14,GCSE,EU,Boarding,0.965,0.841,87.5,0.664,False,False,2,False,0.737,False,Low
STU009018,18,Foundation,EU,Homestay,0.919,0.863,96.7,0.794,False,False,0,True,0.68,False,Low
STU009019,15,GCSE,UK,Boarding,0.85,0.773,79.5,0.643,False,False,1,True,0.722,False,Medium
STU009020,16,A-Level,UK,Boarding,0.859,0.675,80.1,0.782,False,False,1,True,0.741,True,Medium
STU009021,16,A-Level,International,Day,0.868,0.728,67.7,0.583,False,False,2,True,0.848,True,Medium
STU009022,19,Foundation,UK,Homestay,0.825,0.852,77.6,0.804,False,False,1,True,0.895,True,Low
STU009023,17,A-Level,UK,Homestay,0.994,0.795,81.8,0.662,False,False,0,True,0.741,False,Medium
STU009024,18,A-Level,International,Homestay,0.981,0.838,85.0,0.913,False,False,1,True,0.808,False,Low
STU009025,17,A-Level,International,Day,0.824,0.74,66.0,0.764,True,False,0,True,0.748,False,High
STU009026,17,A-Level,UK,Boarding,0.8,0.599,69.5,0.42,True,False,2,False,0.586,False,High
STU009027,16,A-Level,International,Boarding,0.821,0.686,72.3,0.821,False,False,1,True,0.799,True,Medium
STU009028,15,GCSE,International,Day,0.889,0.623,68.2,0.417,False,False,2,True,0.823,False,High
STU009029,16,EAP,UK,Homestay,0.934,0.85,72.3,0.68,False,False,2,True,0.943,False,Low
STU009030,16,A-Level,UK,Day,0.983,0.941,93.9,0.916,False,False,0,True,0.842,False,Low
STU009031,18,A-Level,International,Day,0.837,0.764,74.2,0.662,False,False,0,True,0.703,False,Medium
STU009032,18,Foundation,UK,Day,0.782,0.942,88.6,0.919,False,False,0,True,0.921,True,Low
STU009033,18,A-Level,EU,Day,0.829,0.809,60.4,0.808,False,False,3,True,0.564,False,Medium
STU009034,18,Foundation,International,Homestay,0.939,0.835,76.7,0.751,False,False,0,True,0.815,False,Low
